method,split,event_id,pair,translation_mm,rotation_deg,directed_corner_count,cross_view_pixel_sse,cross_view_reprojection_rmse_px,pixel_failure
tsai,train,7,0-2,3.4049407117976784,0.5844995158040389,109,2069.1817308284008,4.356985039158755,
tsai,train,7,0-3,0.39889022575441485,0.039724397195906744,88,71.99623328438358,0.9045103728511177,
tsai,train,7,2-3,5.375796876769556,0.6177796933272806,99,2664.716196448555,5.18809456512235,
tsai,train,8,0-2,3.1882957867578416,1.2648236431539035,107,2811.1685031520815,5.125680719006699,
tsai,train,8,0-3,0.21335297959799515,0.047248496338029265,90,48.90330886651658,0.7371364178473689,
tsai,train,8,2-3,9.68938244726035,1.2487674398144122,103,3081.2658735023147,5.469479194161202,
tsai,train,10,0-1,1.1464623584526847,0.1108352270303489,63,121.48898522222066,1.3886671994502136,
tsai,train,10,0-2,0.7597425449726176,0.3962231327088451,106,3161.3701224468473,5.4611579759404325,
tsai,train,10,0-3,0.4824751337194316,0.07377964416876029,86,21.73312657546723,0.5027034654081269,
tsai,train,10,1-2,4.964614790736381,0.4478113805967029,77,2842.2817747795184,6.07558641793629,
tsai,train,10,1-3,1.3120608072913524,0.11803917235684944,57,110.5070283564452,1.3923791853252867,
tsai,train,10,2-3,1.5523728153441887,0.3563136985204879,100,2310.85208666388,4.807132291360287,
tsai,train,11,0-1,0.5128678107339812,0.04604734233494225,68,68.4826527234187,1.0035426419280458,
tsai,train,11,0-2,17.185887366334168,1.8389122312222517,114,3138.2202493618433,5.246736871753688,
tsai,train,11,0-3,0.39839872738038723,0.030436874278838084,97,45.53861454862802,0.6851789934598399,
tsai,train,11,1-2,20.8184166164606,1.841158075849693,74,1903.5045058929884,5.071788034157063,
tsai,train,11,1-3,0.8917895715139349,0.0726494557821946,57,87.65463999353041,1.2400809254403053,
tsai,train,11,2-3,13.037024300159738,1.8428574259046253,103,2645.6546768233097,5.068132568920099,
tsai,train,13,0-1,0.9676603416330272,0.08579520231566662,61,173.4808591939799,1.686401052945805,
tsai,train,13,0-2,2.6265774529424113,0.5678843893287612,106,321.2895725379593,1.7409864167156204,
tsai,train,13,0-3,0.19405257317386795,0.033100170020434506,85,39.26977323318479,0.6797038562161577,
tsai,train,13,1-2,7.109774049438309,0.5799469089129291,75,842.1125842198929,3.350845831965203,
tsai,train,13,1-3,1.4993457749355716,0.06705000929365303,54,206.62437514114396,1.9561128079506538,
tsai,train,13,2-3,3.9749656881841395,0.5467884410326969,99,191.35270742069122,1.3902717829662057,
tsai,train,14,0-1,1.124638799445831,0.10376983039987256,61,55.05894550532137,0.9500556110153036,
tsai,train,14,0-2,5.740497921427409,0.19977729434651934,107,8410.624503301455,8.865887847281531,
tsai,train,14,0-3,0.8807127521079905,0.05194242381842757,90,67.50260225622162,0.8660420971049952,
tsai,train,14,1-2,4.864271447310179,0.28725878780671577,74,3990.639569651896,7.343538775825498,
tsai,train,14,1-3,1.0538766224521243,0.1496385476168056,57,79.79952694008578,1.1832124495217498,
tsai,train,14,2-3,5.986344413346452,0.19197403609000196,103,8232.836537268304,8.940383203092521,
tsai,heldout,2,0-1,1.1724244477197296,0.06580638422227462,68,244.29965272610096,1.8954265883579944,
tsai,heldout,2,0-2,2.929287335503526,0.12684009166300184,114,2879.477281776899,5.025790748446037,
tsai,heldout,2,0-3,0.18695753951086866,0.028635479872052425,94,34.07623442717164,0.6020906345426357,
tsai,heldout,2,1-2,4.771670681637198,0.09174504437297332,74,4172.363622029961,7.508880887961539,
