method,split,event_id,camera,chain_translation_mm,chain_rotation_deg,camera_pose_translation_mm,camera_pose_rotation_deg,corner_count,pixel_sse,reprojection_rmse_px,pixel_failure
shah,train,7,2,2.707614779029977,0.1265096256135561,2.0594159070671263,0.12650962561355494,60,1778.7258229503875,5.444761737900609,
shah,train,7,3,0.6441232682930975,0.02243753203404575,0.6540288436044529,0.022437532034045363,39,9.145642458741902,0.4842557720753093,
shah,train,8,0,0.11405122068575486,0.024016002374024518,0.2197391698231344,0.02401600237402274,47,9.51329241671873,0.4499005189499812,
shah,train,8,2,2.6914055106611157,0.2515488806784933,2.9701010750972405,0.2515488806784941,60,1765.8515367897644,5.42502156184619,
shah,train,8,3,0.4395534442718927,0.05813167419714618,0.6854279118932732,0.058131674197147654,43,12.333769901685972,0.5355668568710572,
shah,train,10,0,0.1321074325568725,0.02405670556997407,0.22804826814278384,0.02405670556997399,46,9.210018965135667,0.4474570410552345,
shah,train,10,1,0.6909386342974674,0.11111647721474945,1.5031966307689253,0.11111647721475058,17,7.674298743334866,0.6718849141357673,
shah,train,10,2,1.874921896086476,0.5348188610944333,5.090682119891926,0.5348188610944332,60,32.54271549972458,0.7364635711710908,
shah,train,10,3,0.254401769522925,0.05009556134639194,0.49723398699459787,0.05009556134639048,40,8.176883680776797,0.45213061389317566,
shah,train,11,0,0.04802018832377189,0.016244614780282697,0.15791832916932366,0.016244614780282957,54,10.316316779066923,0.4370845493906804,
shah,train,11,1,0.8144281392387187,0.05932369553880823,0.8931264759261581,0.05932369553880711,14,5.930812306879294,0.6508682282085815,
shah,train,11,2,2.8683886843389708,0.8111007902984207,6.243382903009197,0.8111007902984203,60,1485.5788464521431,4.975906695354029,
shah,train,11,3,0.4284760201324591,0.0291852102433174,0.49148011693872606,0.029185210243318747,43,12.555077026784602,0.5403503821657006,
shah,train,13,0,0.0764483708709159,0.029987590757681825,0.2686242282034275,0.02998759075768214,46,9.704897352885153,0.4593212703659028,
shah,train,13,1,1.3386543993045061,0.0722358838035952,1.3976242263185619,0.07223588380359726,15,6.612677356179149,0.6639617135638244,
shah,train,13,2,0.5766066216360162,0.26379908144257397,1.6631296320428202,0.26379908144257436,60,103.74029511257001,1.3149163161748483,
shah,train,13,3,0.3008760584749156,0.018013521526394804,0.34303349874306316,0.018013521526395106,39,10.264635448640817,0.5130261014162729,
shah,train,14,0,0.06657322491732044,0.022090606145648332,0.18172373851029147,0.022090606145646913,47,9.372201518720551,0.4465518368022923,
shah,train,14,1,0.8652284409396318,0.10041673543049805,1.0566767001387447,0.10041673543049574,14,5.7112967310010845,0.638709453899093,
shah,train,14,2,1.4152039405417136,0.45638020941329904,4.453483378338944,0.4563802094132993,60,629.4880740943381,3.239053550278584,
shah,train,14,3,0.5677915917620623,0.05572459202210761,0.760953320146473,0.055724592022106896,43,14.05072752529408,0.5716302172203611,
shah,heldout,2,0,0.08525219184090212,0.01281593019205706,0.14184960281009792,0.012815930192056927,54,10.457931372698493,0.44007430712405016,
shah,heldout,2,1,1.3794495802291113,0.07462995403919312,1.588346345954926,0.07462995403919316,14,6.452916437449489,0.6789128093319226,
shah,heldout,2,2,1.2637557341357268,0.0984840546542719,1.1241585685932507,0.09848405465427273,60,363.8253124971788,2.462469331440762,
shah,heldout,2,3,0.23515103243913882,0.02760595910619167,0.3379384079978447,0.027605959106191683,40,9.329954898368996,0.4829584583162665,
shah,heldout,5,0,0.05605140856895365,0.018403951528174395,0.17183959886835098,0.018403951528174527,45,9.421498806224244,0.45756599539117476,
shah,heldout,5,1,1.3338300565880703,0.0968653339374456,1.2797635581892322,0.09686533393744504,12,2.4026217620703916,0.4474577970854152,
shah,heldout,5,2,5.953939041137836,1.1136561818532777,10.178200357556982,1.113656181853279,58,1863.216970677304,5.667841787569501,
shah,heldout,5,3,0.24168498902615917,0.05103629128882976,0.5447071010148276,0.05103629128882877,37,7.949529336881086,0.46352146038778974,
shah,heldout,9,0,0.08168353777471707,0.02869017203032156,0.261037502330719,0.028690172030322966,46,9.60888061644929,0.4570434432887594,
shah,heldout,9,1,0.25536872890316764,0.1246392704672204,1.3824150104773654,0.12463927046721834,14,6.749934054118917,0.6943616829310066,
shah,heldout,9,2,1.2373409935159028,0.346841226829375,2.769441773370119,0.34684122682937546,60,73.18339661515006,1.1044108279617544,
shah,heldout,9,3,0.18070159286195356,0.10282326120432887,0.9786515323883083,0.10282326120432991,39,9.504214241099168,0.49365757469507626,
shah,heldout,12,0,0.0920201708928855,0.030017117793077485,0.24842909101178517,0.03001711779307797,46,9.934323425321434,0.46471878886524376,
shah,heldout,12,1,0.7649135682910427,0.17920754554432952,1.7937157735006066,0.1792075455443324,20,11.243899336020252,0.7497966169575672,
shah,heldout,12,2,1.8179288290705564,0.26465611967639374,1.9623489055197374,0.2646561196763938,60,139.4356907654835,1.5244435638700191,
shah,heldout,12,3,0.10157993169604237,0.04044076734443225,0.1136166122740659,0.04044076734443224,36,8.752005646433547,0.4930631480413918,
tsai,train,0,0,0.0956399174993021,0.030398499243921125,0.2417210251094517,0.03039849924391968,44,9.62079375908052,0.4676049653451793,
tsai,train,0,1,0.47759152878319744,0.1813763419517126,1.9688677636848493,0.1813763419517138,16,8.846628435451558,0.7435820581588305,
tsai,train,0,2,7.33289471685545,0.97119524331337,8.529114973196515,0.97119524331337,10,1860.1462680627653,13.638717931179475,
tsai,train,0,3,0.23082525171167692,0.07266528092338667,0.6891509498112466,0.07266528092339018,33,6.703046255315116,0.4506912621711539,
tsai,train,1,0,0.15936129773018926,0.046637609026146144,0.438117298758446,0.04663760902614812,47,9.982736694645347,0.4608672835834201,
tsai,train,1,1,1.9087136576123822,0.06585949029242953,1.882964380324883,0.06585949029242755,16,4.036430917967564,0.5022717714275537,
tsai,train,1,2,3.214736225697656,0.38363942579806315,5.957898239955605,0.38363942579806465,60,2287.2716502757316,6.174236322919799,
tsai,train,1,3,0.6948122300436872,0.07235577458487732,0.9356400222602758,0.0723557745848741,35,9.428104255096953,0.5190129163021711,
tsai,train,3,0,0.07570053829192086,0.027582911393586682,0.2824619254449609,0.027582911393587952,50,8.6678408237485,0.416361401278949,
tsai,train,3,1,0.3019026018207936,0.13575910299012853,1.3686209238447635,0.13575910299012708,13,3.713297346207572,0.534451361117719,
tsai,train,3,2,1.4594292734042218,0.6564069936449555,4.634659492464374,0.6564069936449567,60,427.2493374900089,2.6684868917609745,
tsai,train,3,3,0.11895603135323482,0.02060255834731375,0.2118507769411878,0.020602558347312568,40,10.05420945643349,0.5013534047065376,
tsai,train,4,0,0.03607400620274715,0.01182401356105927,0.05269057327539758,0.011824013561059577,53,10.469167909415116,0.4444451259592847,
tsai,train,4,1,1.1072506330785559,0.16252211134972722,2.2918891342095504,0.1625221113497289,14,3.44645730499178,0.4961607821917479,
tsai,train,4,2,2.101482351184713,0.19071974578741435,2.490124131591351,0.19071974578741463,60,860.4139253263938,3.786849889918167,
tsai,train,4,3,0.21526541395767507,0.017573568985101692,0.22336029842889435,0.017573568985101335,37,9.885479281947722,0.5168898487379268,
tsai,train,6,0,0.09541756690871997,0.007778116379193958,0.1108240544660039,0.0077781163791939365,54,10.409639231698252,0.43905705424614344,
tsai,train,6,1,1.1338388160728758,0.1191425675351994,1.4691141531807745,0.11914256753519654,17,3.443732914816092,0.4500805754539364,
tsai,train,6,2,2.9064713726720686,0.8448782288946979,8.363781258194388,0.8448782288946989,60,453.85375469155724,2.750314390185109,
tsai,train,6,3,0.2978406142693211,0.013396022336992773,0.3096962797210571,0.013396022336992781,36,8.323000570618227,0.4808268506385129,
tsai,train,7,0,0.13345847909104297,0.01792630007188031,0.18313121050004671,0.017926300071880476,49,9.532985046243493,0.4410790351280131,
tsai,train,7,2,2.9436791807581484,0.5973807769205852,5.34575890949887,0.597380776920585,60,1798.389976036795,5.474775453594414,
tsai,train,7,3,0.6441232682931778,0.02243753203402826,0.6540288436045145,0.022437532034027978,39,9.145642458742495,0.484255772075325,
tsai,train,8,0,0.1140512206861552,0.02401600237404472,0.21973916982313674,0.02401600237404519,47,9.51329241672193,0.4499005189500568,
tsai,train,8,2,4.19173538521261,1.2544382400469993,10.056260188801343,1.2544382400470013,60,2282.0243807541133,6.167150045137156,
tsai,train,8,3,0.43955344427197174,0.0581316741971438,0.6854279118932763,0.05813167419714416,43,12.33376990168621,0.5355668568710624,
tsai,train,10,0,0.13210743255710994,0.02405670556997985,0.22804826814272447,0.02405670556997917,46,9.210018965137833,0.4474570410552871,
tsai,train,10,1,0.6909386342976074,0.1111164772147406,1.5031966307690383,0.11111647721473963,17,7.674298743334934,0.6718849141357703,
tsai,train,10,2,3.1505713505526245,0.3798024066204112,1.383951845114208,0.3798024066204107,60,1771.2414726975155,5.433294692138947,
tsai,train,10,3,0.2544017695227903,0.050095561346398886,0.497233986994573,0.050095561346399906,40,8.176883680777426,0.4521306138931931,
tsai,train,11,0,0.04802018832391593,0.0162446147803118,0.15791832916926213,0.016244614780311684,54,10.316316779067389,0.43708454939069025,
tsai,train,11,1,0.8144281392385122,0.059323695538817896,0.8931264759262426,0.059323695538817,14,5.930812306879456,0.6508682282085904,
tsai,train,11,2,3.4009353105162448,1.8291018046616756,12.891648540996139,1.829101804661676,60,1552.42888621049,5.0866309842738575,
tsai,train,11,3,0.42847602013237474,0.029185210243336035,0.49148011693863997,0.02918521024333462,43,12.555077026784337,0.5403503821656949,
tsai,train,13,0,0.0764483708705321,0.029987590757648255,0.26862422820343457,0.02998759075764786,46,9.704897352881497,0.4593212703658163,
tsai,train,13,1,1.338654399304371,0.07223588380360535,1.397624226318511,0.07223588380360396,15,6.612677356179251,0.6639617135638295,
tsai,train,13,2,0.5794829275804738,0.555347994604655,4.080347637037177,0.5553479946046546,60,173.2833353076354,1.6994280180285926,
